104;31;20;
codigo;semestre;numero;nome;curso;CH;area
1;1;T1;Cálculo 1;Cálculo 1;36;1
2;1;T1;Cálculo 2;Cálculo 2;87;1
3;1;T1;Cálculo 3;Cálculo 3;0;1
4;1;T1;Cálculo 4;Cálculo 4;71;1
5;1;T1;Cálculo 5;Cálculo 5;90;1
6;1;T1;Cálculo 6;Cálculo 6;3;1
7;1;T1;Cálculo 7;Cálculo 7;50;1
8;1;T1;Física 1;Física 1;87;10
9;1;T1;Física 2;Física 2;29;10
10;1;T1;Física 3;Física 3;6;10
11;1;T1;Física 4;Física 4;52;10
12;1;T1;Física 5;Física 5;83;10
13;1;T1;Física 6;Física 6;14;10
14;1;T1;Física 7;Física 7;38;10
15;1;T1;Programação 1;Programação 1;31;100
16;1;T1;Algoritmos 1;Algoritmos 1;3;1000
17;1;T1;Algoritmos 2;Algoritmos 2;72;1000
18;1;T1;Algoritmos 3;Algoritmos 3;67;1000
19;1;T1;Algoritmos 4;Algoritmos 4;98;1000
20;1;T1;Estruturas de Dados 1;Estruturas de Dados 1;22;10000
21;1;T1;Estruturas de Dados 2;Estruturas de Dados 2;53;10000
22;1;T1;Estruturas de Dados 3;Estruturas de Dados 3;52;10000
23;1;T1;Estruturas de Dados 4;Estruturas de Dados 4;58;10000
24;1;T1;Banco de Dados 1;Banco de Dados 1;78;100000
25;1;T1;Banco de Dados 2;Banco de Dados 2;35;100000
26;1;T1;Redes de Computadores 1;Redes de Computadores 1;95;1000000
27;1;T1;Redes de Computadores 2;Redes de Computadores 2;13;1000000
28;1;T1;Sistemas Operacionais 1;Sistemas Operacionais 1;79;10000000
29;1;T1;Sistemas Operacionais 2;Sistemas Operacionais 2;19;10000000
30;1;T1;Engenharia de Software 1;Engenharia de Software 1;90;100000000
31;1;T1;Engenharia de Software 2;Engenharia de Software 2;56;100000000
32;1;T1;Inteligência Artificial 1;Inteligência Artificial 1;47;1000000000
33;1;T1;Inteligência Artificial 2;Inteligência Artificial 2;13;1000000000
34;1;T1;Inteligência Artificial 3;Inteligência Artificial 3;69;1000000000
35;1;T1;Inteligência Artificial 4;Inteligência Artificial 4;61;1000000000
36;1;T1;Inteligência Artificial 5;Inteligência Artificial 5;61;1000000000
37;1;T1;Inteligência Artificial 6;Inteligência Artificial 6;22;1000000000
38;1;T1;Inteligência Artificial 7;Inteligência Artificial 7;61;1000000000
39;1;T1;Inteligência Artificial 8;Inteligência Artificial 8;45;1000000000
40;1;T1;Inteligência Artificial 9;Inteligência Artificial 9;2;1000000000
41;1;T1;Inteligência Artificial 10;Inteligência Artificial 10;54;1000000000
42;1;T1;Matemática Discreta 1;Matemática Discreta 1;49;10000000000
43;1;T1;Matemática Discreta 2;Matemática Discreta 2;1;10000000000
44;1;T1;Matemática Discreta 3;Matemática Discreta 3;73;10000000000
45;1;T1;Matemática Discreta 4;Matemática Discreta 4;76;10000000000
46;1;T1;Probabilidade e Estatística 1;Probabilidade e Estatística 1;65;100000000000
47;1;T1;Probabilidade e Estatística 2;Probabilidade e Estatística 2;9;100000000000
48;1;T1;Probabilidade e Estatística 3;Probabilidade e Estatística 3;30;100000000000
49;1;T1;Probabilidade e Estatística 4;Probabilidade e Estatística 4;50;100000000000
50;1;T1;Teoria da Computação 1;Teoria da Computação 1;24;1000000000000
51;1;T1;Teoria da Computação 2;Teoria da Computação 2;42;1000000000000
52;1;T1;Teoria da Computação 3;Teoria da Computação 3;86;1000000000000
53;1;T1;Teoria da Computação 4;Teoria da Computação 4;42;1000000000000
54;1;T1;Teoria da Computação 5;Teoria da Computação 5;1;1000000000000
55;1;T1;Teoria da Computação 6;Teoria da Computação 6;30;1000000000000
56;1;T1;Teoria da Computação 7;Teoria da Computação 7;47;1000000000000
57;1;T1;Teoria da Computação 8;Teoria da Computação 8;48;1000000000000
58;1;T1;Compiladores 1;Compiladores 1;21;10000000000000
59;1;T1;Compiladores 2;Compiladores 2;20;10000000000000
60;1;T1;Compiladores 3;Compiladores 3;44;10000000000000
61;1;T1;Compiladores 4;Compiladores 4;54;10000000000000
62;1;T1;Compiladores 5;Compiladores 5;66;10000000000000
63;1;T1;Compiladores 6;Compiladores 6;68;10000000000000
64;1;T1;Compiladores 7;Compiladores 7;97;10000000000000
65;1;T1;Compiladores 8;Compiladores 8;47;10000000000000
66;1;T1;Compiladores 9;Compiladores 9;47;10000000000000
67;1;T1;Compiladores 10;Compiladores 10;85;10000000000000
68;1;T1;Arquitetura de Computadores 1;Arquitetura de Computadores 1;20;100000000000000
69;1;T1;Arquitetura de Computadores 2;Arquitetura de Computadores 2;99;100000000000000
70;1;T1;Arquitetura de Computadores 3;Arquitetura de Computadores 3;81;100000000000000
71;1;T1;Arquitetura de Computadores 4;Arquitetura de Computadores 4;79;100000000000000
72;1;T1;Arquitetura de Computadores 5;Arquitetura de Computadores 5;23;100000000000000
73;1;T1;Arquitetura de Computadores 6;Arquitetura de Computadores 6;39;100000000000000
74;1;T1;Arquitetura de Computadores 7;Arquitetura de Computadores 7;74;100000000000000
75;1;T1;Segurança da Informação 1;Segurança da Informação 1;59;1000000000000000
76;1;T1;Segurança da Informação 2;Segurança da Informação 2;6;1000000000000000
77;1;T1;Segurança da Informação 3;Segurança da Informação 3;11;1000000000000000
78;1;T1;Segurança da Informação 4;Segurança da Informação 4;29;1000000000000000
79;1;T1;Segurança da Informação 5;Segurança da Informação 5;52;1000000000000000
80;1;T1;Segurança da Informação 6;Segurança da Informação 6;52;1000000000000000
81;1;T1;Segurança da Informação 7;Segurança da Informação 7;11;1000000000000000
82;1;T1;Segurança da Informação 8;Segurança da Informação 8;47;1000000000000000
83;1;T1;Segurança da Informação 9;Segurança da Informação 9;44;1000000000000000
84;1;T1;Computação Gráfica 1;Computação Gráfica 1;56;10000000000000000
85;1;T1;Computação Gráfica 2;Computação Gráfica 2;90;10000000000000000
86;1;T1;Computação Gráfica 3;Computação Gráfica 3;92;10000000000000000
87;1;T1;Interação Humano-Computador 1;Interação Humano-Computador 1;31;100000000000000000
88;1;T1;Interação Humano-Computador 2;Interação Humano-Computador 2;95;100000000000000000
89;1;T1;Interação Humano-Computador 3;Interação Humano-Computador 3;66;100000000000000000
90;1;T1;Interação Humano-Computador 4;Interação Humano-Computador 4;45;100000000000000000
91;1;T1;Interação Humano-Computador 5;Interação Humano-Computador 5;93;100000000000000000
92;1;T1;Interação Humano-Computador 6;Interação Humano-Computador 6;72;100000000000000000
93;1;T1;Interação Humano-Computador 7;Interação Humano-Computador 7;53;100000000000000000
94;1;T1;Desenvolvimento Web 1;Desenvolvimento Web 1;56;1000000000000000000
95;1;T1;Desenvolvimento Web 2;Desenvolvimento Web 2;12;1000000000000000000
96;1;T1;Desenvolvimento Web 3;Desenvolvimento Web 3;55;1000000000000000000
97;1;T1;Engenharia de Dados 1;Engenharia de Dados 1;2;10000000000000000000
98;1;T1;Engenharia de Dados 2;Engenharia de Dados 2;10;10000000000000000000
99;1;T1;Engenharia de Dados 3;Engenharia de Dados 3;13;10000000000000000000
100;1;T1;Engenharia de Dados 4;Engenharia de Dados 4;39;10000000000000000000
101;1;T1;Engenharia de Dados 5;Engenharia de Dados 5;96;10000000000000000000
102;1;T1;Engenharia de Dados 6;Engenharia de Dados 6;67;10000000000000000000
103;1;T1;Engenharia de Dados 7;Engenharia de Dados 7;98;10000000000000000000
104;1;T1;Engenharia de Dados 8;Engenharia de Dados 8;85;10000000000000000000

nome;CHmin1;CHmax1;CHmax2;preferencias;areas
Professor 1 Cálculo;49;176;0;1;1;
2;0;
Professor 2 Cálculo;32;111;0;7;1;
6;4;
4;9;
3;8;
2;4;
5;3;
7;4;
1;0;
Professor 3 Cálculo;11;281;0;4;1;
7;4;
1;5;
6;3;
4;8;
Professor 1 Física;90;202;0;1;10;
10;2;
Professor 2 Física;52;288;0;4;10;
12;1;
8;6;
14;2;
10;5;
Professor 3 Física;80;215;0;1;10;
9;7;
Professor 1 Programação;22;32;0;1;100;
15;6;
Professor 1 Algoritmos;31;241;0;1;1000;
17;7;
Professor 1 Estruturas de Dados;126;186;0;4;10000;
20;8;
23;5;
21;5;
22;1;
Professor 1 Banco de Dados;76;114;0;1;100000;
25;7;
Professor 1 Redes de Computadores;58;109;0;2;1000000;
27;2;
26;7;
Professor 1 Sistemas Operacionais;74;99;0;2;10000000;
28;6;
29;3;
Professor 1 Engenharia de Software;69;147;0;1;100000000;
30;10;
Professor 1 Inteligência Artificial;167;436;0;2;1000000000;
41;9;
35;2;
Professor 1 Matemática Discreta;28;200;0;4;10000000000;
43;7;
44;2;
42;3;
45;2;
Professor 1 Probabilidade e Estatística;55;119;0;3;100000000000;
49;4;
47;10;
48;0;
Professor 2 Probabilidade e Estatística;34;106;0;4;100000000000;
48;9;
47;9;
49;3;
46;0;
Professor 1 Teoria da Computação;43;114;0;5;1000000000000;
51;6;
56;7;
55;8;
54;4;
57;3;
Professor 2 Teoria da Computação;71;207;0;1;1000000000000;
50;3;
Professor 1 Compiladores;119;260;0;1;10000000000000;
66;10;
Professor 2 Compiladores;38;289;0;2;10000000000000;
58;10;
60;5;
Professor 3 Compiladores;51;198;0;10;10000000000000;
63;4;
59;5;
65;9;
58;3;
61;0;
66;8;
64;10;
62;9;
67;1;
60;7;
Professor 1 Arquitetura de Computadores;108;416;0;2;100000000000000;
68;0;
69;4;
Professor 1 Segurança da Informação;99;312;0;4;1000000000000000;
77;7;
79;9;
82;4;
83;7;
Professor 1 Computação Gráfica;104;239;0;1;10000000000000000;
86;3;
Professor 1 Interação Humano-Computador;276;456;0;2;100000000000000000;
89;8;
91;8;
Professor 1 Desenvolvimento Web;88;124;0;1;1000000000000000000;
95;3;
Professor 1 Engenharia de Dados;41;307;0;4;10000000000000000000;
101;6;
102;7;
99;10;
98;4;
Professor 2 Engenharia de Dados;62;142;0;4;10000000000000000000;
104;8;
103;7;
98;5;
99;6;
Professor 3 Engenharia de Dados;44;165;0;1;10000000000000000000;
100;0;
Professor 4 Engenharia de Dados;25;175;0;7;10000000000000000000;
100;2;
101;0;
98;4;
104;3;
97;7;
102;9;
99;1;
