109;36;20;
codigo;semestre;numero;nome;curso;CH;area
1;1;T1;Cálculo 1;Cálculo 1;46;1
2;1;T1;Cálculo 2;Cálculo 2;85;1
3;1;T1;Cálculo 3;Cálculo 3;58;1
4;1;T1;Cálculo 4;Cálculo 4;98;1
5;1;T1;Física 1;Física 1;85;10
6;1;T1;Física 2;Física 2;60;10
7;1;T1;Física 3;Física 3;11;10
8;1;T1;Física 4;Física 4;55;10
9;1;T1;Física 5;Física 5;3;10
10;1;T1;Física 6;Física 6;79;10
11;1;T1;Física 7;Física 7;0;10
12;1;T1;Física 8;Física 8;90;10
13;1;T1;Física 9;Física 9;42;10
14;1;T1;Programação 1;Programação 1;97;100
15;1;T1;Programação 2;Programação 2;91;100
16;1;T1;Programação 3;Programação 3;57;100
17;1;T1;Programação 4;Programação 4;12;100
18;1;T1;Programação 5;Programação 5;67;100
19;1;T1;Programação 6;Programação 6;64;100
20;1;T1;Programação 7;Programação 7;34;100
21;1;T1;Algoritmos 1;Algoritmos 1;46;1000
22;1;T1;Estruturas de Dados 1;Estruturas de Dados 1;61;10000
23;1;T1;Estruturas de Dados 2;Estruturas de Dados 2;31;10000
24;1;T1;Banco de Dados 1;Banco de Dados 1;35;100000
25;1;T1;Banco de Dados 2;Banco de Dados 2;66;100000
26;1;T1;Banco de Dados 3;Banco de Dados 3;35;100000
27;1;T1;Banco de Dados 4;Banco de Dados 4;10;100000
28;1;T1;Banco de Dados 5;Banco de Dados 5;63;100000
29;1;T1;Banco de Dados 6;Banco de Dados 6;12;100000
30;1;T1;Banco de Dados 7;Banco de Dados 7;47;100000
31;1;T1;Banco de Dados 8;Banco de Dados 8;11;100000
32;1;T1;Banco de Dados 9;Banco de Dados 9;54;100000
33;1;T1;Redes de Computadores 1;Redes de Computadores 1;17;1000000
34;1;T1;Sistemas Operacionais 1;Sistemas Operacionais 1;17;10000000
35;1;T1;Sistemas Operacionais 2;Sistemas Operacionais 2;24;10000000
36;1;T1;Sistemas Operacionais 3;Sistemas Operacionais 3;66;10000000
37;1;T1;Sistemas Operacionais 4;Sistemas Operacionais 4;34;10000000
38;1;T1;Sistemas Operacionais 5;Sistemas Operacionais 5;16;10000000
39;1;T1;Sistemas Operacionais 6;Sistemas Operacionais 6;19;10000000
40;1;T1;Engenharia de Software 1;Engenharia de Software 1;52;100000000
41;1;T1;Engenharia de Software 2;Engenharia de Software 2;41;100000000
42;1;T1;Engenharia de Software 3;Engenharia de Software 3;80;100000000
43;1;T1;Engenharia de Software 4;Engenharia de Software 4;50;100000000
44;1;T1;Engenharia de Software 5;Engenharia de Software 5;74;100000000
45;1;T1;Engenharia de Software 6;Engenharia de Software 6;24;100000000
46;1;T1;Engenharia de Software 7;Engenharia de Software 7;21;100000000
47;1;T1;Engenharia de Software 8;Engenharia de Software 8;34;100000000
48;1;T1;Inteligência Artificial 1;Inteligência Artificial 1;38;1000000000
49;1;T1;Matemática Discreta 1;Matemática Discreta 1;54;10000000000
50;1;T1;Matemática Discreta 2;Matemática Discreta 2;77;10000000000
51;1;T1;Matemática Discreta 3;Matemática Discreta 3;19;10000000000
52;1;T1;Matemática Discreta 4;Matemática Discreta 4;22;10000000000
53;1;T1;Probabilidade e Estatística 1;Probabilidade e Estatística 1;79;100000000000
54;1;T1;Probabilidade e Estatística 2;Probabilidade e Estatística 2;80;100000000000
55;1;T1;Teoria da Computação 1;Teoria da Computação 1;96;1000000000000
56;1;T1;Teoria da Computação 2;Teoria da Computação 2;46;1000000000000
57;1;T1;Teoria da Computação 3;Teoria da Computação 3;20;1000000000000
58;1;T1;Compiladores 1;Compiladores 1;10;10000000000000
59;1;T1;Compiladores 2;Compiladores 2;28;10000000000000
60;1;T1;Compiladores 3;Compiladores 3;99;10000000000000
61;1;T1;Compiladores 4;Compiladores 4;78;10000000000000
62;1;T1;Compiladores 5;Compiladores 5;95;10000000000000
63;1;T1;Compiladores 6;Compiladores 6;54;10000000000000
64;1;T1;Compiladores 7;Compiladores 7;80;10000000000000
65;1;T1;Compiladores 8;Compiladores 8;16;10000000000000
66;1;T1;Compiladores 9;Compiladores 9;65;10000000000000
67;1;T1;Compiladores 10;Compiladores 10;89;10000000000000
68;1;T1;Arquitetura de Computadores 1;Arquitetura de Computadores 1;27;100000000000000
69;1;T1;Arquitetura de Computadores 2;Arquitetura de Computadores 2;96;100000000000000
