104;37;20;
codigo;semestre;numero;nome;curso;CH;area
1;1;T1;Cálculo 1;Cálculo 1;18;1
2;1;T1;Cálculo 2;Cálculo 2;52;1
3;1;T1;Física 1;Física 1;54;10
4;1;T1;Física 2;Física 2;54;10
5;1;T1;Física 3;Física 3;71;10
6;1;T1;Física 4;Física 4;82;10
7;1;T1;Física 5;Física 5;70;10
8;1;T1;Física 6;Física 6;25;10
9;1;T1;Programação 1;Programação 1;9;100
10;1;T1;Programação 2;Programação 2;51;100
11;1;T1;Programação 3;Programação 3;91;100
12;1;T1;Programação 4;Programação 4;100;100
13;1;T1;Algoritmos 1;Algoritmos 1;74;1000
14;1;T1;Algoritmos 2;Algoritmos 2;41;1000
15;1;T1;Algoritmos 3;Algoritmos 3;18;1000
16;1;T1;Estruturas de Dados 1;Estruturas de Dados 1;29;10000
17;1;T1;Estruturas de Dados 2;Estruturas de Dados 2;29;10000
18;1;T1;Estruturas de Dados 3;Estruturas de Dados 3;78;10000
19;1;T1;Estruturas de Dados 4;Estruturas de Dados 4;20;10000
20;1;T1;Estruturas de Dados 5;Estruturas de Dados 5;37;10000
21;1;T1;Banco de Dados 1;Banco de Dados 1;4;100000
22;1;T1;Redes de Computadores 1;Redes de Computadores 1;50;1000000
23;1;T1;Redes de Computadores 2;Redes de Computadores 2;40;1000000
24;1;T1;Redes de Computadores 3;Redes de Computadores 3;51;1000000
25;1;T1;Redes de Computadores 4;Redes de Computadores 4;87;1000000
26;1;T1;Sistemas Operacionais 1;Sistemas Operacionais 1;35;10000000
27;1;T1;Sistemas Operacionais 2;Sistemas Operacionais 2;6;10000000
28;1;T1;Sistemas Operacionais 3;Sistemas Operacionais 3;74;10000000
29;1;T1;Sistemas Operacionais 4;Sistemas Operacionais 4;95;10000000
30;1;T1;Sistemas Operacionais 5;Sistemas Operacionais 5;75;10000000
31;1;T1;Sistemas Operacionais 6;Sistemas Operacionais 6;8;10000000
32;1;T1;Sistemas Operacionais 7;Sistemas Operacionais 7;93;10000000
33;1;T1;Sistemas Operacionais 8;Sistemas Operacionais 8;13;10000000
34;1;T1;Sistemas Operacionais 9;Sistemas Operacionais 9;83;10000000
35;1;T1;Sistemas Operacionais 10;Sistemas Operacionais 10;11;10000000
36;1;T1;Engenharia de Software 1;Engenharia de Software 1;66;100000000
37;1;T1;Engenharia de Software 2;Engenharia de Software 2;4;100000000
38;1;T1;Engenharia de Software 3;Engenharia de Software 3;35;100000000
39;1;T1;Engenharia de Software 4;Engenharia de Software 4;6;100000000
40;1;T1;Engenharia de Software 5;Engenharia de Software 5;33;100000000
41;1;T1;Engenharia de Software 6;Engenharia de Software 6;31;100000000
42;1;T1;Engenharia de Software 7;Engenharia de Software 7;20;100000000
43;1;T1;Engenharia de Software 8;Engenharia de Software 8;72;100000000
44;1;T1;Engenharia de Software 9;Engenharia de Software 9;19;100000000
45;1;T1;Engenharia de Software 10;Engenharia de Software 10;6;100000000
46;1;T1;Inteligência Artificial 1;Inteligência Artificial 1;0;1000000000
47;1;T1;Inteligência Artificial 2;Inteligência Artificial 2;20;1000000000
