194;51;32;
codigo;semestre;numero;nome;curso;CH;area
1;1;T1;Cálculo 1;Cálculo 1;87;1
2;1;T1;Física 1;Física 1;5;10
3;1;T1;Programação 1;Programação 1;51;100
4;1;T1;Programação 2;Programação 2;76;100
5;1;T1;Programação 3;Programação 3;26;100
6;1;T1;Programação 4;Programação 4;76;100
7;1;T1;Programação 5;Programação 5;54;100
8;1;T1;Programação 6;Programação 6;35;100
9;1;T1;Algoritmos 1;Algoritmos 1;40;1000
10;1;T1;Algoritmos 2;Algoritmos 2;66;1000
11;1;T1;Algoritmos 3;Algoritmos 3;63;1000
12;1;T1;Algoritmos 4;Algoritmos 4;78;1000
13;1;T1;Algoritmos 5;Algoritmos 5;75;1000
14;1;T1;Algoritmos 6;Algoritmos 6;43;1000
15;1;T1;Algoritmos 7;Algoritmos 7;41;1000
16;1;T1;Algoritmos 8;Algoritmos 8;43;1000
17;1;T1;Algoritmos 9;Algoritmos 9;27;1000
18;1;T1;Estruturas de Dados 1;Estruturas de Dados 1;92;10000
19;1;T1;Estruturas de Dados 2;Estruturas de Dados 2;17;10000
20;1;T1;Estruturas de Dados 3;Estruturas de Dados 3;90;10000
21;1;T1;Estruturas de Dados 4;Estruturas de Dados 4;64;10000
22;1;T1;Estruturas de Dados 5;Estruturas de Dados 5;7;10000
23;1;T1;Estruturas de Dados 6;Estruturas de Dados 6;0;10000
24;1;T1;Estruturas de Dados 7;Estruturas de Dados 7;57;10000
25;1;T1;Estruturas de Dados 8;Estruturas de Dados 8;48;10000
26;1;T1;Banco de Dados 1;Banco de Dados 1;30;100000
27;1;T1;Banco de Dados 2;Banco de Dados 2;8;100000
28;1;T1;Banco de Dados 3;Banco de Dados 3;63;100000
29;1;T1;Banco de Dados 4;Banco de Dados 4;78;100000
30;1;T1;Banco de Dados 5;Banco de Dados 5;1;100000
31;1;T1;Banco de Dados 6;Banco de Dados 6;58;100000
32;1;T1;Banco de Dados 7;Banco de Dados 7;64;100000
33;1;T1;Banco de Dados 8;Banco de Dados 8;12;100000
34;1;T1;Redes de Computadores 1;Redes de Computadores 1;38;1000000
35;1;T1;Redes de Computadores 2;Redes de Computadores 2;57;1000000
36;1;T1;Redes de Computadores 3;Redes de Computadores 3;23;1000000
37;1;T1;Sistemas Operacionais 1;Sistemas Operacionais 1;98;10000000
38;1;T1;Engenharia de Software 1;Engenharia de Software 1;59;100000000
39;1;T1;Engenharia de Software 2;Engenharia de Software 2;40;100000000
40;1;T1;Engenharia de Software 3;Engenharia de Software 3;17;100000000
41;1;T1;Engenharia de Software 4;Engenharia de Software 4;94;100000000
42;1;T1;Engenharia de Software 5;Engenharia de Software 5;90;100000000
43;1;T1;Engenharia de Software 6;Engenharia de Software 6;58;100000000
44;1;T1;Engenharia de Software 7;Engenharia de Software 7;67;100000000
45;1;T1;Engenharia de Software 8;Engenharia de Software 8;12;100000000
46;1;T1;Inteligência Artificial 1;Inteligência Artificial 1;1;1000000000
47;1;T1;Inteligência Artificial 2;Inteligência Artificial 2;36;1000000000
48;1;T1;Inteligência Artificial 3;Inteligência Artificial 3;64;1000000000
49;1;T1;Inteligência Artificial 4;Inteligência Artificial 4;69;1000000000
50;1;T1;Inteligência Artificial 5;Inteligência Artificial 5;27;1000000000
51;1;T1;Inteligência Artificial 6;Inteligência Artificial 6;4;1000000000
52;1;T1;Inteligência Artificial 7;Inteligência Artificial 7;10;1000000000
53;1;T1;Inteligência Artificial 8;Inteligência Artificial 8;4;1000000000
54;1;T1;Inteligência Artificial 9;Inteligência Artificial 9;2;1000000000
55;1;T1;Matemática Discreta 1;Matemática Discreta 1;93;10000000000
56;1;T1;Matemática Discreta 2;Matemática Discreta 2;99;10000000000
57;1;T1;Matemática Discreta 3;Matemática Discreta 3;79;10000000000
58;1;T1;Matemática Discreta 4;Matemática Discreta 4;35;10000000000
59;1;T1;Matemática Discreta 5;Matemática Discreta 5;40;10000000000
60;1;T1;Matemática Discreta 6;Matemática Discreta 6;36;10000000000
61;1;T1;Probabilidade e Estatística 1;Probabilidade e Estatística 1;19;100000000000
62;1;T1;Probabilidade e Estatística 2;Probabilidade e Estatística 2;0;100000000000
63;1;T1;Probabilidade e Estatística 3;Probabilidade e Estatística 3;68;100000000000
